author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
tlg2966,grc,tlg2966,Phileas,Phileas,person,historical,early christian,3rd–4th century CE,Egypt,Christian Greek,"Phileas was a bishop of Thmuis in Egypt and a martyr. His sole surviving work is an epistle to his flock, preserved in Eusebius's *Historia Ecclesiastica*.",25,common,high,The letter is cited by Eusebius; the attribution to Phileas is secure.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,668,Epistula ad Thmuitanos (ap. Eusebium)
tlg0487,grc,tlg0487,Philemon (Comic.),Philemon,person,historical,hellenistic,c. 362–262 BCE,Athens / Syracuse,Greek New Comedy,"Philemon was a prominent comic poet of New Comedy, rival of Menander. His plays were popular in antiquity; only fragments and a few titles survive.",70,major,high,Well-attested as a historical figure; works survive only in fragments. The parenthetical '(Comic.)' disambiguates from other authors named Philemon.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,8,8670,Fragmenta | Epigramma | Fragmentum | Titulus
tlg0488,grc,tlg0488,Philemon (Junior Comic.),Philemon (Junior Comic.),person,historical,4th–3rd century BCE,c. 350–250 BCE,Syracuse (modern-day Sicily) or Athens,Hellenistic Greek,"Philemon Junior was a comic poet of the Hellenistic period, likely a younger relative of the more famous New Comedy poet Philemon. His work survives only in fragments, with two works attested.",15,obscure,medium,Labeled 'Philemon (Junior Comic.)' indicates a distinct author from Philemon Senior. Attribution is consistent in ancient sources but remains uncertain due to fragmentary evidence.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,183,Fragmenta
tlg0489,grc,tlg0489,Philetaerus,Philetaerus of Athens,person,historical,classical,c. 400–350 BCE,Attica (Athens),Ancient Greek,"Philetaerus was an Athenian comic poet of Middle Comedy, known for his plays on mythological themes and domestic life. He was a contemporary of Antiphanes and Alexis.",20,specialist,medium,"Fragments of his comedies survive, but the exact number of works is uncertain. The display name may also refer to a different Philetaerus, but the genre context supports the comic poet identification.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,604,Fragmenta | Fragmentum
tlg0212,grc,tlg0212,Philetas,Philetas of Cos,person,historical,Hellenistic,ca. 340–285 BCE,Cos / Alexandria,Ancient Greek,"Philetas of Cos was a Hellenistic poet and grammarian, renowned as a predecessor of the Alexandrian poets and tutor to Ptolemy II Philadelphus. His poetry survives only in fragments, but he had a major influence on Callimachus and Theocritus.",80,canonical,high,Philetas is securely attested as a historical figure; fragments include poetic and grammatical works.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,4,1466,Fragmenta grammatica | Fragmenta | Fragmenta poetica
tlg1587,grc,tlg1587,Philiades,Philiades,person,uncertain,Hellenistic or Roman,,,Ancient Greek literature,Philiades is otherwise unattested as an author; the name appears in a single brief fragment of uncertain provenance.,3,obscure,low,The 12-word fragment attributed to Philiades provides no further context; it may be a misattribution or a name derived from a source text.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,12,Fragmentum
tlg1588,grc,tlg1588,Philicus,Philicus,person,legendary,Hellenistic,3rd century BCE?,Corcyra?,Greek Hellenistic poetry,"A shadowy Hellenistic poet, said to have been a tragic or lyric writer from Corcyra, of whom only a few fragments survive.",8,obscure,low,The existence and works of Philicus are poorly attested; the fragments are minimal and may be misattributed.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,403,Fragmenta
tlg1969,grc,tlg1969,Philinus,Philinus,person,historical,Hellenistic,3rd c. BCE,Cos or Athens,Greek,"Philinus was a Greek scholar or physician, likely associated with the medical or historical traditions. Fragments of his work survive, suggesting activity in the Hellenistic period.",15,specialist,medium,"The name Philinus is common; the fragments may belong to a medical or historical writer, but exact identification is uncertain.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,880,Fragmenta
tlg0490,grc,tlg0490,Philippides,Philippides,person,historical,Hellenistic,4th–3rd century BCE,Athens,Greek Middle Comedy,"Philippides was an Athenian comic playwright of Middle Comedy, active in the late 4th and early 3rd centuries BCE. Only fragments of his plays survive, revealing a blend of social and political satire.",20,specialist,high,Identified as a comic poet; fragments are cited by later lexicographers and scholiasts.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,878,Fragmenta
tlg0048,grc,tlg0048,Philippus II,Philippus II,person,historical,Classical / Hellenistic,382-336 BCE,Macedon,Greek,"Philip II of Macedon, father of Alexander the Great, was a king of Macedon and a major figure in the political unification of Greece. Under his name a corpus of letters (Epistulae) is transmitted, though of uncertain authenticity.",95,canonical,high,The letters attributed to Philip II are preserved in the historical tradition. Attribution is conventional; authenticity of individual letters debated.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,2387,Epistulae
tlg1781,grc,tlg1781,Philippus (Comic.),Philippus comicus,person,historical,Hellenistic? Imperial?,unknown,unknown,"Greek, comedy",A Greek comic poet known only from a single surviving fragment (4 words) and possibly a second attribution; identity date and place unknown.,2,obscure,low,Attested from only a tiny fragment; the label '(Comic.)' distinguishes him from other Philippoi; work count is 2 but likely only one genuine fragment.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,4,Fragmentum
tlg1590,grc,tlg1590,Philippus (Hist.),Philippus,person,historical,Hellenistic or Imperial,unknown,unknown,Ancient Greek historian (?),Philippus (Hist.) is a Greek historian known only from fragments. The epithet 'Hist.' distinguishes him from other authors named Philippus.,10,obscure,low,Fragmentary survival; identity and precise historical context uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,173,Fragmenta
tlg0491,grc,tlg0491,Philiscus (Comic.),Philiscus,person,historical,Hellenistic,3rd century BCE,Eastern Mediterranean,Greek,"Philiscus was a comic poet active in the early Hellenistic period, known only through fragmentary remains. His works, preserved in a few citations and papyrus scraps, indicate a place in the tradition of New Comedy, though the specific details of his career and corpus remain largely obscure.",15,obscure,low,The label 'Comic.' disambiguates this figure from other authors named Philiscus. Attribution rests on ancient testimonia and a handful of fragments.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,196,Fragmentum | Fragmenta
tlg0257,grc,tlg0257,Philiscus (Rhet.),Philiscus,person,historical,Hellenistic or Imperial,3rd c. BCE – 2nd c. CE,Greece,Greek rhetoric,"Philiscus was a Greek rhetorician known only from a single surviving fragment. His exact dates and works are unclear, but he is placed in the rhetorical tradition.",5,obscure,low,"Very fragmentary; the epithet '(Rhet.)' identifies him as a rhetorician, but little else is known.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,57,Fragmentum
tlg0335,grc,tlg0335,Philiscus (Trag.),Philiscus,person,uncertain,Hellenistic,3rd–2nd century BCE,Unknown,Hellenistic Greek tragedy,"Philiscus (Trag.) is a shadowy Hellenistic tragic poet, known only from a single fragment. Multiple figures named Philiscus are known; this one may be identical with Philiscus of Abydus or another homonym.",2,obscure,low,The label '(Trag.)' distinguishes him from namesakes in Middle Comedy or rhetoric; the evidence is too meager to confirm his existence as a separate author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,12,Fragmentum
tlg1591,grc,tlg1591,Philistus,Philistus,person,historical,Classical,c. 430–355 BCE,Syracuse,Greek historiography (Sicily),"Philistus of Syracuse was a Greek historian who wrote a history of Sicily, focusing on the tyranny of Dionysius I and II. His work survives only in fragments, cited by later authors such as Diodorus Siculus and Plutarch.",60,major,medium,Authorship of fragments is often uncertain; some attributions may be disputed.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1999,Fragmenta
tlg2594,grc,tlg2594,Phillis,Menecrates (Poeta Philosophus),person,historical,Hellenistic or Imperial,uncertain,Greek East,Greek didactic or philosophical poetry,"Menecrates, identified as a poet-philosopher, is known only from a single fragment and a title. Nothing certain is recorded about his life or school.",5,obscure,low,The epithet 'Poet. Phil.' may be a modern scholarly designation; the author is otherwise unattested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,232,Fragmenta
tlg0018,grc,tlg0018,Philo Judaeus,Philo of Alexandria,person,historical,Early Roman Empire,ca. 20 BCE – 50 CE,"Alexandria, Egypt",Hellenistic Judaism,Philo of Alexandria (Philo Judaeus) was a Jewish philosopher and exegete who blended Greek philosophy with biblical interpretation. His extensive corpus is foundational for Hellenistic Jewish thought.,95,canonical,high,Well-attested historical figure; major author in Greek Jewish literature.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,40,463698,De specialibus legibus (lib. i-iv) | Legum allegoriarum libri i-iii | De vita Mosis (lib. i-ii) | De somniis (lib. i-ii) | Legatio ad Gaium | Quis rerum divinarum heres sit | De mutatione nominum | De opificio mundi
tlg1594,grc,tlg1594,Philo (Judaeus Senior Epic.),Philo Senior Epicureus,person,historical,Hellenistic period,3rd–2nd cent. BCE (?),Eastern Mediterranean (possibly Syria or Egypt),Greek Epicurean philosophy,"A little-known Epicurean philosopher, possibly of Jewish origin ('Judaeus'). His fragments, cited by later authors, suggest engagement with Epicurean doctrines. The epithet 'Senior' may distinguish him from the more famous Philo of Alexandria.",12,obscure,medium,The parenthetical '(Judaeus Senior Epic.)' signals a tentative identification. The fragments are sparse and the figure is poorly attested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,142,Fragmenta
tlg1599,grc,tlg1599,Philo (Mech.),Philo Mechanicus,person,historical,Hellenistic,3rd–2nd century BCE,Byzantium,Hellenistic military engineering,Philo of Byzantium was a mechanical engineer and writer on military technology. His Belopoeica (on artillery) and Parasceuastica et poliorcetica (on fortifications and siegecraft) are key sources for Hellenistic poliorcetics.,70,major,high,Designation 'Mech.' distinguishes this Philo from others of the same name; his works are well-preserved and influential in the history of technology.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,20888,Belopoeica | Parasceuastica et poliorcetica
tlg0706,grc,tlg0706,Philo (Med.),Philo (Med.),person,historical,Hellenistic or Roman?,unknown,unknown,"Greek, Medical",A medical writer known only from a single fragment. The designation 'Med.' distinguishes this Philo from other figures of the same name. No biographical details survive.,3,obscure,low,"TLG lists a single fragment; author identification is speculative, hence low confidence.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,169,Fragmentum
tlg2595,grc,tlg2595,Philo (Paradox.),Philo Paradoxographus,person,historical,Hellenistic,3rd century BCE?,Mediterranean,Greek paradoxography,"Hellenistic writer of paradoxography, known for a work on the seven wonders of the world. The epithet 'Paradox.' distinguishes him from other authors named Philo.",15,obscure,medium,The designation 'Paradox.' indicates a specialized paradoxographer; little is known about this author beyond the transmitted work.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1591,De septem orbis spectaculis
tlg2638,grc,tlg2638,Philo (Poeta),Philo,person,uncertain,Hellenistic,4th–3rd c. BCE?,Unknown,Greek,"Philo (Poeta) is a shadowy figure known only from a single surviving fragment. The epithet 'Poeta' suggests a poetic composition, but no further biographical details are recoverable.",3,obscure,low,The designation 'Poeta' is a modern disambiguating label; no ancient testimonies confirm this specific Philo as a poet.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,5,Fragmentum
tlg0583,grc,tlg0583,Philochorus,Philochorus,person,historical,Classical,c. 340–261 BCE,"Attica, Greece",Greek (Athenian),"Philochorus was a prominent Athenian historian and atthidographer active in the 4th–3rd centuries BCE. He authored a celebrated local history of Athens, clearly demonstrating his role as a scholar of Attic antiquity.",75,major,high,Source label 'tlg0583' is a standard TLG identifier for Philochorus. The name is clearly a personal name; no ambiguity.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,17946,Fragmenta | Testimonia | Fragmentum (P. Oslo 1662)
tlg1794,grc,tlg1794,Philocles (Comic.),Philocles,person,historical,4th-3rd century BCE,c. 400-250 BCE,Attica (Athens),Greek Middle Comedy,"Philocles was a poet of Greek Middle Comedy, known from a single surviving title. His work reflects the transitional style between Old and New Comedy, blending mythological burlesque with social satire. Only fragments and testimonia preserve his legacy.",15,obscure,low,The 'Comic.' disambiguates this Philocles from other authors of the same name. Attribution is based on sparse ancient references; the single extant title 'Titulus' is likely a generic label.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1,Titulus
tlg0312,grc,tlg0312,Philocles (Trag.),Philocles,person,historical,classical,-5e,Athens,Greek tragedy,"Athenian tragic poet of the 5th century BCE, nephew of Aeschylus. He competed successfully against Sophocles and Euripides but only a few fragments of his plays survive.",12,obscure,low,Minor tragic poet; fragments are very sparse and nearly all without dramatic context.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,33,Fragmenta
tlg0205,grc,tlg0205,Philodamus,Philodamus,person,legendary,Classical/Classical?,4th cent. BCE? (traditional dating),Scarpheia?,Greek religious poetry (paean),"A poet known for composing a paean to Dionysus, preserved in inscriptions. His historicity is uncertain; he may be a semi-legendary figure from the early Hellenistic or late Classical period.",10,specialist,medium,"The surviving paean fragments are attributed to Philodamus, but biographical details are lacking; status as legendary reflects uncertainty.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,507,Paean in Dionysum | Paean in Dionysum (fragmenta incerti ordinis)
tlg1595,grc,tlg1595,Philodemus,Philodemus Gadarensis,person,historical,1st cent. BCE,c. 110 BCE – c. 40 BCE,Gadara / Herculaneum,Epicurean,"Philodemus of Gadara was an Epicurean philosopher and poet whose works, preserved among the Herculaneum papyri, treat ethics, rhetoric, and the history of philosophical schools.",75,major,high,Well-attested historical figure; many surviving fragmentary works from the Herculaneum library.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,6660,"Περὶ εὐσεβείας (pars i) (P. Herc. 229, 247/ 242,"
tlg2404,grc,tlg2404,Philogelos,Philogelos,work_title,not_applicable,Late Antique,4th-5th century CE,Unknown,Greek,"The Philogelos ('Laughter-Lover') is a late antique collection of jokes, traditionally attributed to Hierocles and Philagrius but anonymous in authorship.",50,common,high,Author slot filled by the title of the work; multiple attributions exist.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,7979,Philogelos sive Facetiae (sub auctoribus Hierocle et Philagrio)
tlg1596,grc,tlg1596,Philolaus,Philolaus,person,historical,5th century BCE,ca. 470-385 BCE,Croton,Presocratic philosophy; Pythagorean school,"Philolaus was a Presocratic philosopher and a prominent Pythagorean. He is among the first to commit Pythagorean teachings to writing. Fragments of his work, especially on number theory and cosmology, are preserved by later authors.",45,major,high,"The corpus includes testimonia, genuine fragments, and spurious ones; attribution of individual fragments can be debated.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,5830,Testimonia | Fragmenta | Fragmenta Sp.
tlg0492,grc,tlg0492,Philonides,Philonides,person,historical,Hellenistic,3rd century BCE,Unknown,Greek,"Philonides is a fragmentarily preserved Hellenistic author, known only from citations and indirect tradition.",15,obscure,low,Multiple homonyms exist; this entry likely refers to a minor historian or grammarian.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,171,Fragmenta
tlg4329,grc,tlg4329,Philosophus Anonymus,Anonymus philosophus,anonymous_label,not_applicable,uncertain (late antique?),,,Greek,"A collection of anonymous alchemical or philosophical fragments, preserved under the heading 'Philosophus Anonymus.' The author is unknown, and the works are grouped by convention.",10,specialist,low,Label assigned by modern editors; actual author(s) unknown. See corpus for details.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,3966,Ἀνεπιγράφου φιλοσόφου κατὰ ἀκολουθίαν χρήσεως ἐμφαῖνον τὸ τῆς | Ἀνεπιγράφου φιλοσόφου περὶ τῆς θείας καὶ ἱερᾶς τέχνης φιλοσόφων | Ἀνεπιγράφου φιλοσόφου περὶ θείου ὕδατος τῆς λευκώσεως (e
tlg4328,grc,tlg4328,Philosophus Christianus,Philosophus Christianus,collective,not_applicable,Late Antiquity / Byzantine?,uncertain,Eastern Christian world,Christian theological-philosophical tradition; texts likely from a single author or school under a conventional label.,"The name 'Philosophus Christianus' is a modern editorial label used for a collection of Greek theological and philosophical texts, possibly from the same author or tradition, addressing cosmology and exegesis.",10,specialist,low,The label is a conventional cataloging term; the texts are grouped under this heading in manuscript tradition; no historical person identified.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,12,5080,"Τίς ἡ ἐν ἀποκρύφοις τῶν παλαιῶν ἐκδιδομένη τάξις (e | Τοῦ Χριστιανοῦ περὶ εὐσταθείας τοῦ χρυσοῦ (e cod. Venet. | Πόσαι εἰσὶν αἱ κατ’ εἶδος καὶ γένος διαφοραὶ τῶν ποιήσεων | Ἡ τοῦ μυθικοῦ ὕδατος ποίησις (e cod. Venet. Marc. 299, fol. | Ἀντίθεσις λέγουσα ὅτι τὸ θεῖον ὕδωρ ἕν ἐστι τῷ εἴδει καὶ | Ἀπορία. Τὸ ἓν ἀβύσσαιον ὕδωρ ἐν τῷ ἀριθμῷ δεικνύειν | Τίς ἡ τῶν ἀρχαίων διαφωνία (e cod. Venet. Marc. 299, fol. | Ὅτι τετραχῶς διαιρουμένης τῆς ὕλης, διάφοροι ἀπογίνονται τῶν"
tlg0493,grc,tlg0493,Philostephanus (Comic.),Philostephanus Comicus,person,historical,Hellenistic,ca. 3rd c. BCE,Mediterranean,Greek comedy tradition,Philostephanus is known only from a single fragment of a comic play and is classified among the writers of Greek Middle or New Comedy. His work survives in transmission via later lexicographers.,10,obscure,low,"The label '(Comic.)' in the source indicates this author is a comic poet, but evidence is minimal; only 54 words survive.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,54,Fragmentum
tlg0584,grc,tlg0584,Philostephanus (Hist.),Philostephanus of Cyrene,person,historical,Hellenistic,3rd–2nd century BCE,"Cyrene, North Africa",Ancient Greek,Philostephanus of Cyrene was a Hellenistic historian and scholar known for geographical and mythological writings. His fragments treat topics in paradoxography and local history.,30,specialist,medium,The 'Hist.' disambiguator indicates his role as a historian. Survives only in fragments cited by later authors.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,1698,Fragmenta
tlg2058,grc,tlg2058,Philostorgius,Philostorgius,person,historical,Late Antiquity,c. 368–439 CE,"Cappadocia, Constantinople","Early Christian, Roman","A Greek ecclesiastical historian of the Arian tradition. His Church History, now lost except for extensive fragments preserved by Photius and others, covers the period from the Council of Nicaea (325) to the early 5th century from a pro-Arian perspective.",40,common,high,The fragments are preserved through indirect tradition; three separate fragment groups are listed. Philostorgius is a key source for non-Nicene Christianity.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,29246,Historia ecclesiastica (fragmenta ap. Photium) | Historia ecclesiastica (fragmenta e passione Artemii) | Historia ecclesiastica (fragmenta e vita Constantini) (cod. Angelic. 22)
tlg0652,grc,urn:cts:greekLit:tlg0652,Philostratus Minor,Philostratus Minor,person,historical,Roman Imperial,3rd cent. CE (fl. ca. 200–250 CE),Lemnos/Athens,"Second Sophistic, Greek rhetorical and literary culture","A member of the Philostratus family of sophists and writers, Philostratus Minor composed a series of ekphraseis (Imagines) describing paintings, continuing the work of his more famous namesake, Philostratus Major.",40,common,high,Distinguished from Philostratus Major by the epithet 'Minor'. Attested as a historical figure.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,7413,Imagines
tlg1600,grc,urn:cts:greekLit:tlg1600,Philostratus Sophista,Philostratus (Sophista),person,historical,Imperial (Second Sophistic),c. 170-250 CE,"Athens, Rome",Second Sophistic / Greek literature,"Philostratus Sophista (Flavius Philostratus) was a prominent Greek sophist of the Second Sophistic, active in Athens and Rome. He wrote a series of works, including the 'Imagines' (Eikones), which describe a gallery of paintings, and the 'Life of Apollonius of Tyana'.",85,canonical,high,"Philostratus the Sophist is well-attested as an Athenian sophist. The entry records only the 'Imagines' among his works, but this is a major text of the Second Sophistic.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,23714,Imagines
tlg0638,grc,urn:cts:greekLit:tlg0638,Philostratus the Athenian,Philostratus (the Athenian),person,historical,Roman Imperial (Second Sophistic),ca. 170–ca. 247 CE,"Athens, Rome",Greek (Athenian citizenship),"Philostratus the Athenian, a prominent sophist and biographer, authored the 'Life of Apollonius of Tyana' and 'Lives of the Sophists', central works of the Second Sophistic.",85,major,high,"The URN identifies the Philostratus author group; this entry refers to the well-known Athenian sophist, not the younger Philostratus of Lemnos.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,7,155963,Vita Apollonii | Vitae sophistarum | Heroicus | De gymnastica | Epistulae et dialexeis | Nero | Epigramma
tlg1602,grc,tlg1602,Philoxenus,Philoxenus,person,historical,hellenistic,4th–3rd century BCE,Alexandria / Eastern Mediterranean,Hellenistic Greek,"Philoxenus, likely a grammarian or lexicographer, produced work known primarily through fragments. The surviving corpus may include lexicographical or literary material, though specifics are unclear.",20,obscure,low,The identification is uncertain; multiple homonymous authors exist.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,41464,Fragmenta
tlg0379,grc,tlg0379,Philoxenus Cytherius,Philoxenus Cytherius,person,historical,classical,435–380 BCE,"Cythera, then Athens, then Macedonia",Ancient Greek (dithyrambic poet),"A celebrated dithyrambic poet from the island of Cythera, active in Athens and later at the court of the Macedonian king Archelaus. He was known for his innovative and vivid musical style. Only fragments and titles of his works survive.",40,major,medium,"The ethnonym 'Cytherius' distinguishes him from other poets named Philoxenus (e.g., Philoxenus of Leucas). His fragments are collected in PMG.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,97,Fragmenta | Tituli
tlg0380,grc,tlg0380,Philoxenus Leucadius,Philoxenus Leucadius,person,historical,classical / early hellenistic,c. 435–380 BCE,"Leucas (Leucadia), Ionian Islands",Greek dithyrambic poetry and music,"Philoxenus of Leucas was a celebrated dithyrambic poet of the late 5th and early 4th centuries BCE, known for his innovative musical style and colorful mythological narratives. His works survive only in fragments and testimonia.",40,major,high,"Well-attested as a historical poet in ancient sources (e.g., Aristophanes, Plutarch). The fragments are few but securely attributed.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,631,Fragmenta | Fragmentum Sp.
tlg0671,grc,tlg0671,Philumenus,Philumenus,person,historical,Roman Imperial,2nd–3rd c. CE,Mediterranean,Greek,Philumenus was a Greek medical writer who authored a surviving treatise on venomous animals and their remedies. The work reflects practical pharmacology and natural history knowledge of the Roman era.,30,specialist,medium,Attested in medical tradition; his work survives mostly in a single manuscript.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,9585,De venenatis animalibus eorumque remediis
tlg0494,grc,tlg0494,Philyllius,Philyllius Comicus,person,historical,late 5th–early 4th century BCE,ca. 420–370 BCE,Attica (Athens),Greek Old and Middle Comedy,"Philyllius was an Athenian comic poet active in the transition from Old to Middle Comedy. Known from several fragments and a title, his plays dealt with mythological burlesque and everyday life.",40,common,medium,Fragments preserved by Athenaeus and other lexicographers. The exact number of plays is uncertain; the title may be a variant reading.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,4,430,Fragmenta | Titulus
tlg1603,grc,tlg1603,Phintys,Phintys,person,historical,Hellenistic,c. 3rd–2nd century BC,Sparta (probably),Pythagorean philosophy,"Phintys was a female Pythagorean philosopher from Sparta. She wrote on the proper conduct of women, fragments of which survive, reflecting the Pythagorean tradition of ethical instruction.",15,obscure,medium,Attested in a few fragments; her identity as a historical Pythagorean woman is plausible but not exhaustively documented.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,743,Fragmenta
tlg1604,grc,tlg1604,Phocylides,Phocylides of Miletus,person,historical,Archaic (6th century BCE),fl. ca. 540 BCE,"Miletus, Ionia","Greek, archaic poetry (gnomic/moralizing)","Phocylides of Miletus was an archaic Greek gnomic poet, known for his moralizing hexameter verses; a later pseudepigraphic work (Pseudo-Phocylides) was also attributed to him.",60,major,high,The genuine fragments are distinguished from the Pseudo-Phocylidean poem by modern scholars; the 'Sententiae' may refer to the pseudepigraphic work; overall his corpus is small but well-known.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,296,Sententiae | Epigramma
tlg2596,grc,tlg2596,Phoebammon,Phoebammon (Rhetorician),person,legendary,Late Antiquity (possibly fictional),uncertain,Egypt (Alexandria?),Greek,Phoebammon is a name attached to a rhetorical treatise on figures; the author may be a legendary or purely nominal figure within the Greek rhetorical tradition.,15,obscure,medium,The work 'De figuris' is questionably attributed; the note 'fort. auctore Phoebammone alio' indicates uncertainty about which Phoebammon (if any) wrote it—possibly distinct from the known 6th-century Egyptian monk.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,3212,De figuris (fort. auctore Phoebammone alio)
tlg0495,grc,tlg0495,Phoenicides,Phoenicides,person,historical,Hellenistic,3rd–2nd century BCE,Greece,Hellenistic comedy,"Phoenicides was a Hellenistic comic poet, probably active in Athens or Alexandria. Only fragments of his work survive, cited by later authors.",5,obscure,medium,Surviving fragments and titles are few; authorship of some fragments may be uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,397,Fragmenta | Titulus
tlg1606,grc,tlg1606,Phoenix,Phoenix,person,historical,Hellenistic?,3rd cent. BCE?,Colophon?,Greek iambic poetry,"Phoenix of Colophon was a Hellenistic poet of iambic verse, known for a few fragments of satirical or moralizing poetry. His life and dates are poorly documented.",10,obscure,low,Phoenix is sometimes conflated with other figures of the same name; the attribution rests on a small body of fragmentary iambic poems.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,465,Fragmenta
tlg1788,grc,tlg1788,Phormis,Phormis,person,historical,Classical Greek,5th century BCE,Sicily,Greek comedy,"Phormis was a Sicilian comic playwright of the 5th century BCE, known for his works in the Attic tradition of comedy. His fragments suggest involvement in the development of comic drama.",15,obscure,low,Very little is known about Phormis; only scant fragments survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,3,Fragmentum | Titulus
tlg1607,grc,tlg1607,Phoronis,Phoronis,work_title,not_applicable,Archaic,ca. 7th–6th cent. BCE,Greece,"Archaic Greek epic, lost epic tradition","The Phoronis is a lost archaic Greek epic poem concerning the mythological figure Phoroneus and early Argive history, existing now only in fragments. It is attributed to an unknown author and is known through later quotations and summaries.",15,obscure,high,"The catalog heading 'Phoronis' refers to the lost epic poem itself, not to an individual author. The author is unknown.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,84,Phoronis (fragmenta)
tlg4040,grc,tlg4040,Photius,Photius I of Constantinople,person,historical,Byzantine,ca. 810–893 CE,Constantinople,Byzantine scholarship and church,"Photius was a Byzantine scholar and Patriarch of Constantinople. His <i>Bibliotheca</i> summarizes and excerpts hundreds of classical texts, and his <i>Lexicon</i> is a major source for ancient Greek vocabulary.",93,canonical,high,Well-attested historical figure. Attribution of catena fragments is sometimes debated but generally accepted.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,19,597763,Bibliotheca | Lexicon (Ε ‐‐ Ω) | Lexicon (Α ‐‐ Δ) | Fragmenta in epistulam ad Romanos (in catenis) | Commentarii in Matthaeum (in catenis) | Commentarii in Joannem (in catenis) | Fragmenta in epistulam I ad Corinthios (in catenis) | Fragmenta in epistulam ii ad Corinthios (in catenis)
