work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:phi:cop0001.006,lat,Romans,Sahiddic Coptic Bible,phi0001,cop0001.006,urn:cts:latinLit:phi0001.phi006,work,,,,5366,whitespace_tokens,,religion,patristics,92,canonical,95,canonical,Religious Text,Late Antique,,traditional,92,canonical,Latin Religious Literature,95,canonical,high,"Paul's Epistle to the Romans, here in a Latin version from the Sahidic Coptic tradition, is a foundational text of Christian theology. Its Latin reception is central to patristic and medieval exegesis.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:cop0001.005,lat,The Acts,Sahiddic Coptic Bible,phi0001,cop0001.005,urn:cts:latinLit:phi0001.phi005,work,,,,14385,whitespace_tokens,,religion,religion,80,major,85,major,Religious Text,Late Antique,c. 3rd-4th century CE,traditional,80,major,Latin Religious Literature,85,major,high,"The Acts of the Apostles from the Sahidic Coptic Bible is a key New Testament text, translated into the Coptic language. This version is important for textual criticism and the study of early Christianity in Egypt. It holds major significance within biblical and patristic studies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:cop0001.017,lat,Titus,Sahiddic Coptic Bible,phi0001,cop0001.017,urn:cts:latinLit:phi0001.phi017,work,,,,551,whitespace_tokens,,religion,religion,30,specialist,40,common,Religion,Late Antique,3rd-4th century CE,traditional,30,specialist,Other Latin Literature,40,common,high,The Epistle to Titus in the Sahidic Coptic Bible is a brief pastoral letter from the Pauline corpus. This Coptic version attests to the early transmission of the New Testament in Egypt and is valuable for textual criticism and Coptic biblical studies.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.007,lat,Ad Caesarem de Re Publ. sp.,Sallust,urn:cts:latinLit:phi0631,lat0631.007,urn:cts:latinLit:phi0631.phi007,work,,,,4158,whitespace_tokens,,history,history,45,common,55,common,History,Late Republic,1st century BCE,single_attributed,45,common,Latin History,55,common,high,"Sallust's 'Ad Caesarem de Re Publica' (sp.) is a likely pseudepigraphic letter offering political advice to Julius Caesar. It is commonly studied as a text reflecting the political ideas and rhetoric of the period, though its authenticity is debated.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.002,lat,Bellum Iugurthinum,Sallust,urn:cts:latinLit:phi0631,lat0631.002,urn:cts:latinLit:phi0631.phi002,work,,,,22149,whitespace_tokens,,history,history,85,canonical,85,canonical,History,Late Republic,1st century BCE,single_attributed,85,canonical,Latin History,85,canonical,high,"Sallust's 'Bellum Iugurthinum' is a classic monograph on the war against Jugurtha, providing a moralistic and dramatic account of Roman corruption and military conflict in North Africa. It is a cornerstone of Latin historiography, frequently studied for its style and political insights.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.001,lat,Catilinae Coniuratio,Sallust,urn:cts:latinLit:phi0631,lat0631.001,urn:cts:latinLit:phi0631.phi001,work,,,,11086,whitespace_tokens,,history,,75,major,80,major,History,Late Republic,86-35 BCE,single_attributed,75,major,Latin History,80,major,high,"Sallust's Catilinae Coniuratio is a major historical monograph on the Catilinarian conspiracy, widely read for its vivid narrative and moralizing style. It is a canonical work of Latin historiography, frequently studied in curricula and scholarship.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.003,lat,Historiae,Sallust,urn:cts:latinLit:phi0631,lat0631.003,urn:cts:latinLit:phi0631.phi003,work,,,,4265,whitespace_tokens,,history,,55,common,60,common,History,Late Republic,,single_attributed,55,common,Latin History,60,common,medium,Sallust's Historiae survives only in fragments. It covers the period after Sulla and is crucial for late Republican history and Sallust's historiography.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.004,lat,Historiarum frr. ampliora,Sallust,urn:cts:latinLit:phi0631,lat0631.004,urn:cts:latinLit:phi0631.phi004,work,,,,4359,whitespace_tokens,,history,,30,specialist,35,specialist,History,Late Republic,c. 40-30 BCE,single_attributed,30,specialist,Latin History,35,specialist,high,"The Historiarum frr. ampliora (Larger Fragments of the Histories) by Sallust are substantial surviving portions of his major historical work covering the period 78-67 BCE. These fragments, including speeches and letters, provide a crucial supplement to the main surviving works (Catiline and Jugurtha) and offer insight into Sallust's historiographical method and political analysis. The work is commonly studied by specialists in Roman historiography and Late Republican history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.005,lat,Historiarum frr. e codicibus,Sallust,urn:cts:latinLit:phi0631,lat0631.005,urn:cts:latinLit:phi0631.phi005,work,,,,1583,whitespace_tokens,,history,,45,common,55,common,History,Late Republic,,single_attributed,45,common,Latin History,55,common,high,"Fragments of Sallust's Histories, a major historical work covering the period after Sulla. These excerpts survive from manuscripts and are valuable for the history of the late Republic and Sallust's historiographical method.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.006,lat,Historiarum frr. e papyris,Sallust,urn:cts:latinLit:phi0631,lat0631.006,urn:cts:latinLit:phi0631.phi006,work,,,,289,whitespace_tokens,,history,history,55,common,60,common,History,Late Republic,1st century BCE,single_attributed,55,common,Latin History,60,common,high,"The fragmentary 'Historiae' of Sallust, preserved from papyri, supplement his known monographs with coverage of events from 78 BCE onwards. These fragments, though incomplete, are crucial for reconstructing Sallust's broader historical vision and are commonly cited in studies of Roman historiography.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0631.008,lat,In M. Tullium Ciceronem sp.,Sallust,urn:cts:latinLit:phi0631,lat0631.008,urn:cts:latinLit:phi0631.phi008,work,,,,740,whitespace_tokens,,rhetoric,,40,common,50,common,Other,Late Republic,,uncertain,40,common,Latin Rhetoric,50,common,medium,"A speech attributed to Sallust against Cicero, of debated authenticity. It is often studied alongside Sallust's historical works and provides insight into late Republican political rhetoric.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0634.002,lat,grammatica,Santra,phi0634,lat0634.002,urn:cts:latinLit:phi0634.phi002,work,,,,39,whitespace_tokens,"perseus_subject=Latin language--Grammar--Early works to 1500; perseus_author=Santra 1st cent. B.C; perseus_editor=Funaioli, Gino; perseus_year_published=1907; perseus_language=Latin",grammar,grammar|fragmentary,5,obscure,10,specialist,Grammar,Late Republic,,attributed,5,obscure,Latin Grammar,10,specialist,low,"A 39-word fragment from Santra's 'grammatica,' a grammatical work of the late Republic. It is a minor specialist source for the history of Latin linguistic scholarship.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0634.001,lat,tragoediae,Santra,phi0634,lat0634.001,urn:cts:latinLit:phi0634.phi001,work,,,,25,whitespace_tokens,,drama,tragedy,5,obscure,5,obscure,Drama,Late Republic,c. 1st century BCE,single_attributed,5,obscure,Latin Drama,5,obscure,medium,"Santra's 'tragoediae' are known only from fragmentary citations. The author is a minor figure of the late Republic, and the work is of interest primarily to specialists in Republican drama and literary history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0324.001,lat,De Agri Cultura,Saserna,phi0324,lat0324.001,urn:cts:latinLit:phi0324.phi001,work,,,,39,whitespace_tokens,,technical,,5,obscure,10,specialist,Technical Treatise,Late Republic,1st century BCE,single_attributed,5,obscure,Latin Science and Natural History,10,specialist,medium,"Saserna's De Agri Cultura survives only in a brief fragment of 39 words, treating agricultural topics. It is an obscure specialist text, of interest primarily to historians of Roman agriculture and technical literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1336.001,lat,tragoediae,Scaevus Memor,phi1336,lat1336.001,urn:cts:latinLit:phi1336.phi001,work,,,,6,whitespace_tokens,,drama,drama|tragedy,2,obscure,2,obscure,Drama,Imperial,,single_attributed,2,obscure,Latin Drama,2,obscure,medium,Scaevus Memor is a shadowy figure: only 6 words survive from his tragoediae. The title simply indicates he wrote tragedies. The fragments are too brief to assign a known play. The text is of interest only to specialists in fragmentary Latin drama.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1011.001,lat,Compositiones,Scribonius Largus,phi1011,lat1011.001,urn:cts:latinLit:phi1011.phi001,work,,,,28004,whitespace_tokens,"perseus_subject=Medicine, Greek and Roman; perseus_author=Scribonius Largus ca. 1-ca. 50; perseus_editor=Helmreich, Georg | Sconocchia, Sergio; perseus_year_published=1887 | 1983; perseus_language=Latin",medicine,medicine|hippocratic_galenic_medicine,30,specialist,40,common,Medical Text,Early Imperial,1st century CE,single_attributed,30,specialist,Latin Medicine,40,common,high,"Scribonius Largus' Compositiones is a pharmacological treatise from the early 1st century CE. It is a key source for Roman medical practice and drug lore, widely cited in the history of medicine.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.017,lat,Aeli Lampridii Antoninus Heliogabalus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.017,urn:cts:latinLit:phi2331.phi017,work,,,,6086,whitespace_tokens,,history,,40,common,50,common,History,Late Antique,4th-5th centuries CE,composite,40,common,Latin History,50,common,high,"The biography of Elagabalus from the Historia Augusta is a late antique imperial biography, known for its sensational content and historical controversies. It is commonly read by scholars of Roman imperial history and late antique literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.010,lat,Aeli Spartiani Severus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.010,urn:cts:latinLit:phi2331.phi010,work,,,,4450,whitespace_tokens,,history,biography,70,major,75,major,History,Imperial,,single_attributed,70,major,Latin History,75,major,high,"A biography of Severus from the Historia Augusta, a late imperial collection of imperial biographies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.002,lat,Aelii Spartiani Aelius,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.002,urn:cts:latinLit:phi2331.phi002,work,,,,1486,whitespace_tokens,,biography,,25,specialist,25,specialist,Biography,Late Antique,,attributed,25,specialist,Other Latin Literature,25,specialist,low,"Historia Augusta biography of Aelius, of uncertain historicity.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.001,lat,Aelii Spartiani De Vita Hadriani,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.001,urn:cts:latinLit:phi2331.phi001,work,,,,5393,whitespace_tokens,,history,biography,50,common,65,common,History,Late Antique,,attributed,50,common,Latin History,65,common,high,"'Aelii Spartiani De Vita Hadriani,' a biography of Emperor Hadrian, is a key component of the 'Historia Augusta.' It is a commonly studied source for Roman imperial history, despite its debated reliability.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.018,lat,Alexander Severus Aeli Lampridii,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.018,urn:cts:latinLit:phi2331.phi018,work,,,,11288,whitespace_tokens,,history,history|biography,40,common,50,common,History,Late Antique,4th century CE,single_attributed,40,common,Latin History,50,common,medium,"A biography of Alexander Severus from the Historia Augusta, attributed to Aelius Lampridius. It sheds light on the Severan dynasty, though its historical reliability is mixed with fiction.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.013,lat,Antoninus Caracallus Aeli Spartiani,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.013,urn:cts:latinLit:phi2331.phi013,work,,,,2128,whitespace_tokens,,history,biography,50,common,65,common,History,Late Antique,,attributed,50,common,Latin History,65,common,high,"This biography of Caracalla, attributed to Aelius Spartianus, is part of the 'Historia Augusta,' a major but problematic source for Roman imperial history. It is commonly studied for its biographical approach and historical content.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.014,lat,Antoninus Geta Aeli Spartiani,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.014,urn:cts:latinLit:phi2331.phi014,work,,,,1302,whitespace_tokens,,history,,50,common,50,common,History,Late Antique,c. 395 CE (SHA dating),uncertain,50,common,Latin History,50,common,high,"The biography of Antoninus Geta by Aelius Spartianus, part of the Historia Augusta. This biography offers an account of the short and troubled reign of Geta, co-emperor with his brother Caracalla. The Historia Augusta is a problematic but essential source for the 2nd-3rd centuries CE. This work is commonly read by students and scholars of Roman imperial history, albeit with critical caution.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.006,lat,Avidius Cassius Vulcacii Gallicani V.C.,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.006,urn:cts:latinLit:phi2331.phi006,work,,,,2752,whitespace_tokens,,history,history|biography,35,specialist,50,common,History,Late Antique,,single_attributed,35,specialist,Latin History,50,common,high,Avidius Cassius is a biography from the Historia Augusta. It is of specialist interest for the history of the Roman Empire during the Antonine period.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.007,lat,Commodus Antoninus Aeli Lampridi,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.007,urn:cts:latinLit:phi2331.phi007,work,,,,3663,whitespace_tokens,,biography,biography|history,75,major,60,common,Biography,Late Antique,4th–5th century CE,attributed,75,major,Latin Biography,60,common,high,"The 'vita Commodi' from the Historia Augusta, attributed to Aelius Lampridius, is a biography of the emperor Commodus. Though historically unreliable, it is a vital source for the 2nd century CE.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.016,lat,Diadumenus Antoninus Aelii Lampridii,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.016,urn:cts:latinLit:phi2331.phi016,work,,,,1754,whitespace_tokens,,biography,biography,70,common,55,common,Biography,Late Antique,4th–5th century CE,attributed,70,common,Latin Biography,55,common,high,"The biography of Diadumenus from the Historia Augusta, attributed to Aelius Lampridius, covers a brief reign. It is part of the collection of imperial biographies that are essential for late Roman history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.009,lat,Didius Iulianus Aeli Spartiani,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.009,urn:cts:latinLit:phi2331.phi009,work,,,,1676,whitespace_tokens,,history,biography,65,common,70,major,History,Imperial,,single_attributed,65,common,Latin History,70,major,high,"A biography of Didius Julianus from the Historia Augusta, a key source for late Roman imperial history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.030,lat,Flavi Vopisci Syracusii Carus et Carinus et Numerianus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.030,urn:cts:latinLit:phi2331.phi030,work,,,,2884,whitespace_tokens,,history,history|biography,50,common,55,common,History,Late Antique,c. 4th century CE,disputed,50,common,Latin History,55,common,high,"This biography of Carus, Carinus, and Numerianus from the 'Historia Augusta' is a late antique imperial biography. The work is of disputed reliability but is a common source for the history of the 3rd century CE.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.026,lat,Flavi Vopisci Syracusii Divus Aurelianus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.026,urn:cts:latinLit:phi2331.phi026,work,,,,8209,whitespace_tokens,,history,biography,60,common,70,major,History,Late Antique,,disputed,60,common,Latin History,70,major,medium,"The Vita Aureliani from the Historia Augusta is a biography of the emperor Aurelian, attributed to Flavius Vopiscus but of uncertain authorship. It is a key but problematic source for the third century, valued by historians of the Roman Empire despite its fictional elements.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.028,lat,Flavi Vopisci Syracusii Probus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.028,urn:cts:latinLit:phi2331.phi028,work,,,,4357,whitespace_tokens,,biography,biography|history,65,common,75,major,Biography,Late Antique,4th–5th century CE,composite,65,common,Other Latin Literature,75,major,medium,"Flavius Vopiscus's life of Probus in the Historia Augusta offers a biography of the emperor Probus, mixing historical fact with fictional embellishment.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.029,lat,Flavi Vopisci Syracusii Quadrigae Tyrannorum,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.029,urn:cts:latinLit:phi2331.phi029,work,,,,2469,whitespace_tokens,,history,,50,common,50,common,History,Late Antique,c. 395 CE (SHA dating),uncertain,50,common,Latin History,50,common,high,"The Quadrigae Tyrannorum by Flavius Vopiscus Syracusius is a component of the Historia Augusta, covering a series of tyrants or usurpers. This biography is part of the problematic but key late antique source for the 3rd century CE. It is commonly read by scholars of Roman imperial history, with careful attention to its fictional embellishments.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.027,lat,Flavi Vopisci Syracusii Tacitus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.027,urn:cts:latinLit:phi2331.phi027,work,,,,3266,whitespace_tokens,,history,history|biography,35,specialist,45,common,History,Late Antique,4th century CE,single_attributed,35,specialist,Latin History,45,common,medium,"A biography of the emperor Tacitus from the Historia Augusta, attributed to Flavius Vopiscus. It is a source for the late 3rd century, though its reliability is contentious.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.020,lat,Gordiani Tres Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.020,urn:cts:latinLit:phi2331.phi020,work,,,,5866,whitespace_tokens,,biography,biography,72,major,60,common,Biography,Late Antique,4th–5th century CE,attributed,72,major,Latin Biography,60,common,high,"The 'Gordiani Tres' from the Historia Augusta, attributed to Julius Capitolinus, is a joint biography of the three Gordian emperors. It is a key source for the turbulent 3rd century CE.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.008,lat,Helvius Pertinax Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.008,urn:cts:latinLit:phi2331.phi008,work,,,,2760,whitespace_tokens,,biography,biography|history,70,major,75,major,Biography,Late Antique,c. 4th century AD,disputed,70,major,Other Latin Literature,75,major,high,"Helvius Pertinax from the Historia Augusta, a biography attributed to Iulius Capitolinus, part of the late Roman imperial biographies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.003,lat,Iuli Capitolini Antoninus Pius,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.003,urn:cts:latinLit:phi2331.phi003,work,,,,2349,whitespace_tokens,,history,history|biography,40,common,55,common,History,Late Antique,,single_attributed,40,common,Latin History,55,common,high,"Antoninus Pius is a biography from the Historia Augusta, a collection of imperial biographies. It is of common interest to historians of the Roman Empire.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.005,lat,Iuli Capitolini Verus,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.005,urn:cts:latinLit:phi2331.phi005,work,,,,2161,whitespace_tokens,,biography,biography,73,major,58,common,Biography,Late Antique,4th–5th century CE,attributed,73,major,Latin Biography,58,common,high,"The biography of Lucius Verus from the Historia Augusta, attributed to Julius Capitolinus, is a key source for the Antonine period. Though often unreliable, it provides valuable historical details.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.019,lat,Maximini Duo Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.019,urn:cts:latinLit:phi2331.phi019,work,,,,5696,whitespace_tokens,,biography,biography|history,70,major,75,major,Biography,Late Antique,c. 4th century AD,disputed,70,major,Other Latin Literature,75,major,high,"Maximini Duo from the Historia Augusta, biographies of Roman emperors, part of the controversial late antique collection.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.021,lat,Maximus et Balbinus Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.021,urn:cts:latinLit:phi2331.phi021,work,,,,3319,whitespace_tokens,,history,,50,common,55,common,History,Late Antique,,uncertain,50,common,Latin History,55,common,high,"The biography of Maximus and Balbinus from the Historia Augusta, a controversial collection of imperial biographies. It is a key source for the third-century crisis, though its reliability is debated.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.015,lat,Opilius Macrinus Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.015,urn:cts:latinLit:phi2331.phi015,work,,,,2628,whitespace_tokens,,biography,biography|history,60,common,70,major,Biography,Late Antique,4th–5th century CE,composite,60,common,Other Latin Literature,70,major,medium,"Iulius Capitolinus's life of Opilius Macrinus is part of the Historia Augusta, providing a biography of the short-reigning emperor Macrinus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.011,lat,Pescennius Niger Aeli Spartiani,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.011,urn:cts:latinLit:phi2331.phi011,work,,,,2391,whitespace_tokens,,history,,35,specialist,45,common,History,Late Antique,4th-5th centuries CE,composite,35,specialist,Latin History,45,common,high,"The biography of Pescennius Niger from the Historia Augusta is a late antique imperial biography, part of a collection known for its historical unreliability. It is of specialist interest to scholars of Roman imperial history and late antique literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.025,lat,Trebelli Pollionis Divus Claudius,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.025,urn:cts:latinLit:phi2331.phi025,work,,,,3122,whitespace_tokens,,biography,biography|history,70,major,80,major,Biography,Late Antique,4th–5th century CE,composite,70,major,Other Latin Literature,80,major,medium,"The Historia Augusta's life of Claudius, attributed to Trebellius Pollio, is a problematic but essential source for the third-century Roman emperors, blending fact and fiction.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.023,lat,Trebelli Pollionis Gallieni Duo,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.023,urn:cts:latinLit:phi2331.phi023,work,,,,3975,whitespace_tokens,,history,history|biography,35,specialist,35,specialist,History,Late Antique,,attributed,35,specialist,Latin History,35,specialist,high,"The Scriptores Historiae Augustae Trebelli Pollionis Gallieni Duo is a portion of the Historia Augusta, a late antique collection of imperial biographies. This section covers the two Gallieni (Gallienus and his son). It is a key source for the 3rd century AD but is of disputed reliability. It is widely cited in Roman historical studies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.024,lat,Trebelli Pollionis Tyranni Triginta,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.024,urn:cts:latinLit:phi2331.phi024,work,,,,6983,whitespace_tokens,,history,,50,common,50,common,History,Late Antique,c. 395 CE (SHA dating),uncertain,50,common,Latin History,50,common,high,"This biography of the Thirty Tyrants by Trebellius Pollio is a component of the Historia Augusta, a problematic but essential late antique collection of imperial biographies. Covering the numerous usurpers during the reign of Gallienus, it provides unique, if often unreliable, detail on a turbulent period of the 3rd century CE. The work is commonly read by specialists in Roman imperial history, though its fictionalized elements require careful source criticism.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.022,lat,Trebelli Pollionis Valeriani Duo,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.022,urn:cts:latinLit:phi2331.phi022,work,,,,1092,whitespace_tokens,,history,history|biography,40,common,50,common,History,Late Antique,4th century CE,single_attributed,40,common,Latin History,50,common,medium,"A biography of Valerian from the Historia Augusta, attributed to Trebellius Pollio. The work is a key but unreliable source for the third-century crisis, blending fact and fiction.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.012,lat,Vita Clodii Albini Iulii Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.012,urn:cts:latinLit:phi2331.phi012,work,,,,2849,whitespace_tokens,,history,history|biography,30,specialist,35,specialist,History,Late Antique,c. 4th century CE,disputed,30,specialist,Latin History,35,specialist,medium,"The Vita Clodii Albini, attributed to Iulius Capitolinus in the Historia Augusta, is a problematic and possibly fictionalized biography of the third-century emperor Clodius Albinus. It is a key source for the study of late Roman historiography and the contentious reliability of the Historia Augusta.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2331.004,lat,Vita Marci Antonini Philosophi Iuli Capitolini,Scriptores Historiae Augustae,urn:cts:latinLit:phi2331,lat2331.004,urn:cts:latinLit:phi2331.phi004,work,,,,5802,whitespace_tokens,,biography,biography|history,70,major,75,major,Biography,Late Antique,,attributed,70,major,Latin Biography,75,major,medium,"This biography of Marcus Aurelius from the Historia Augusta, attributed to Iulius Capitolinus, is a key but controversial source for the life and philosophy of the emperor.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0300.001,lat,Rerum Gestarum Libri,Sempronius Asellio,phi0300,lat0300.001,urn:cts:latinLit:phi0300.phi001,work,,,,318,whitespace_tokens,,history,,12,specialist,12,specialist,History,Republican,,single_attributed,12,specialist,Latin History,12,specialist,low,"Sempronius Asellio's historical work survives in fragments, an early annalistic history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1014.001,lat,Controversiae,Seneca the Elder,urn:cts:latinLit:phi1014,lat1014.001,urn:cts:latinLit:phi1014.phi001,work,,,,71253,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Seneca, Lucius Annaeus ca. 55 B.C.-ca. 39 A.D; perseus_editor=Müller, H. J. (Hermann J.); perseus_year_published=1887; perseus_language=Latin",rhetoric,rhetoric|oratory,60,common,70,major,Rhetoric,Early Imperial,1st century CE,single_attributed,60,common,Latin Rhetoric,70,major,high,"Seneca the Elder's Controversiae, a collection of declamatory exercises and legal arguments. A key source for Roman rhetoric and education, offering insight into declamation and the judicial system.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1014.002,lat,"Controversiae, excerpta",Seneca the Elder,urn:cts:latinLit:phi1014,lat1014.002,urn:cts:latinLit:phi1014.phi002,work,,,,20202,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Seneca, Lucius Annaeus ca. 55 B.C.-ca. 39 A.D; perseus_editor=Müller, H. J. (Hermann J.); perseus_year_published=1887; perseus_language=Latin",rhetoric,,72,major,75,major,Rhetoric,Augustan,,single_attributed,72,major,Latin Rhetoric,75,major,high,Seneca the Elder's Controversiae excerpta are key for Roman rhetorical education.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
